seed,week_number,attendance_rate,purchase_rate,buyer_seller_pair_stability,mean_loyalty_streak,total_revenue,promotion_seller_id,Poor_to_Slow_share,Poor_to_Shigh_share,Middle_to_Slow_share,Middle_to_Shigh_share,Rich_to_Slow_share,Rich_to_Shigh_share
25,40,0.85,0.67,0.48936170212765956,2.1791044776119404,208.39999999999995,-1,1.0,0.0,0.6923076923076923,0.3076923076923077,0.6153846153846154,0.38461538461538464
25,41,0.86,0.7,0.4791666666666667,2.142857142857143,204.39999999999995,-1,1.0,0.0,0.8823529411764706,0.11764705882352941,0.6666666666666666,0.3333333333333333
25,42,0.85,0.76,0.33962264150943394,1.763157894736842,224.59999999999997,-1,1.0,0.0,0.9411764705882353,0.058823529411764705,0.6,0.4
25,43,0.79,0.65,0.5217391304347826,2.1846153846153844,197.2,-1,1.0,0.0,0.96,0.04,0.5555555555555556,0.4444444444444444
25,44,0.86,0.7,0.3409090909090909,1.7714285714285714,229.79999999999998,-1,1.0,0.0,0.88,0.12,0.6923076923076923,0.3076923076923077
25,45,0.89,0.79,0.4642857142857143,1.8101265822784811,238.6,-1,1.0,0.0,0.896551724137931,0.10344827586206896,0.6363636363636364,0.36363636363636365
25,46,0.88,0.71,0.375,1.7464788732394365,238.59999999999997,-1,1.0,0.0,0.7,0.3,0.5263157894736842,0.47368421052631576
25,47,0.8,0.69,0.52,2.0579710144927534,222.59999999999997,-1,1.0,0.0,0.8125,0.1875,0.5714285714285714,0.42857142857142855
25,48,0.82,0.69,0.4782608695652174,2.130434782608696,228.6,-1,1.0,0.0,0.8846153846153846,0.11538461538461539,0.7333333333333333,0.26666666666666666
25,49,0.87,0.66,0.3333333333333333,1.9393939393939394,208.19999999999993,-1,1.0,0.0,0.75,0.25,0.8571428571428571,0.14285714285714285
25,50,0.87,0.69,0.44680851063829785,2.2028985507246377,229.2,-1,1.0,0.0,0.6190476190476191,0.38095238095238093,0.7142857142857143,0.2857142857142857
25,51,0.84,0.67,0.4782608695652174,2.1492537313432836,209.80000000000004,-1,1.0,0.0,0.8636363636363636,0.13636363636363635,0.5,0.5
25,52,0.84,0.65,0.3125,1.7384615384615385,195.20000000000002,-1,1.0,0.0,0.8235294117647058,0.17647058823529413,0.6666666666666666,0.3333333333333333
25,53,0.89,0.78,0.4423076923076923,1.9615384615384615,245.39999999999998,-1,1.0,0.0,0.8181818181818182,0.18181818181818182,0.7857142857142857,0.21428571428571427
25,54,0.84,0.65,0.4716981132075472,1.9230769230769231,213.60000000000002,-1,1.0,0.0,0.631578947368421,0.3684210526315789,0.7692307692307693,0.23076923076923078
25,55,0.84,0.7,0.40816326530612246,1.957142857142857,200.64000000000004,2,1.0,0.0,0.9285714285714286,0.07142857142857142,0.5454545454545454,0.45454545454545453
25,56,0.84,0.71,0.40816326530612246,1.8169014084507042,210.0,-1,1.0,0.0,0.8333333333333334,0.16666666666666666,0.6153846153846154,0.38461538461538464
25,57,0.83,0.64,0.32608695652173914,1.75,205.2,-1,1.0,0.0,0.8095238095238095,0.19047619047619047,0.7142857142857143,0.2857142857142857
25,58,0.83,0.68,0.3333333333333333,1.75,214.19999999999996,-1,1.0,0.0,0.782608695652174,0.21739130434782608,0.42857142857142855,0.5714285714285714
25,59,0.83,0.64,0.5454545454545454,1.90625,202.2,-1,1.0,0.0,0.8823529411764706,0.11764705882352941,0.6428571428571429,0.35714285714285715
25,60,0.82,0.66,0.32558139534883723,1.8484848484848484,205.19999999999996,-1,1.0,0.0,0.7894736842105263,0.21052631578947367,0.7647058823529411,0.23529411764705882
25,61,0.85,0.73,0.2916666666666667,1.8082191780821917,232.79999999999995,1,1.0,0.0,0.7272727272727273,0.2727272727272727,0.631578947368421,0.3684210526315789
25,62,0.79,0.62,0.4,1.8064516129032258,201.6,-1,1.0,0.0,0.8235294117647058,0.17647058823529413,0.5833333333333334,0.4166666666666667
25,63,0.83,0.76,0.39215686274509803,1.8421052631578947,231.59999999999997,-1,1.0,0.0,0.75,0.25,0.7,0.3
