seed,week,loyalty_stock,best_arm,arm_0.80,arm_0.90,arm_1.00,arm_1.10,arm_1.20
10,54,0.5161327123641968,1,1.7800000000000864,6.105000000000075,0.0,-14.825000000000045,-25.700000000000045
11,10,0.5527464747428894,1,-9.650000000000034,0.9500000000000455,0.0,-11.260000000000048,-30.06000000000006
11,12,0.549787700176239,2,-10.360000000000014,-3.2649999999999864,0.0,-3.2749999999999773,-20.159999999999968
11,14,0.5403268933296204,1,6.85000000000008,11.380000000000052,0.0,-10.730000000000075,-23.52000000000004
11,16,0.5352680087089539,2,-10.119999999999948,-4.529999999999973,0.0,-23.13499999999999,-41.1400000000001
11,18,0.5544495582580566,2,-4.110000000000014,-3.4700000000000273,0.0,-21.485000000000014,-52.69000000000017
11,20,0.5473969578742981,1,-5.230000000000018,4.25,0.0,-6.900000000000034,-25.760000000000105
11,22,0.5242102742195129,2,-12.180000000000064,-1.4350000000000023,0.0,-14.94500000000005,-41.790000000000134
11,24,0.5350309014320374,1,-6.82000000000005,0.15499999999997272,0.0,-31.12000000000012,-48.920000000000186
11,26,0.5322567820549011,2,-11.36000000000007,-7.625000000000057,0.0,-9.610000000000014,-13.090000000000032
11,28,0.5256605744361877,2,-10.769999999999982,-6.5049999999999955,0.0,-5.514999999999986,-19.160000000000082
11,30,0.5301744341850281,2,-9.120000000000005,-1.8199999999999932,0.0,-12.910000000000025,-30.060000000000116
11,32,0.535797119140625,0,4.260000000000048,1.5400000000000205,0.0,-10.730000000000018,-33.36000000000007
11,34,0.5309905409812927,2,-8.53000000000003,-3.7350000000000136,0.0,-9.670000000000073,-37.840000000000146
11,36,0.53513503074646,2,-4.350000000000023,-1.3500000000000227,0.0,-1.625,-16.860000000000014
11,38,0.534498929977417,0,1.3100000000000023,-7.890000000000043,0.0,-10.465000000000032,-31.240000000000123
11,40,0.518956184387207,2,-2.6399999999999864,-0.49500000000000455,0.0,-9.345000000000027,-20.220000000000027
11,42,0.5062687993049622,1,1.8999999999999773,4.514999999999986,0.0,-6.635000000000048,-25.700000000000102
11,44,0.4994124174118042,1,-1.6399999999999864,1.0949999999999704,0.0,-30.145000000000095,-44.79000000000019
11,46,0.49401354789733887,2,-9.120000000000005,-5.1200000000000045,0.0,-22.280000000000086,-39.49000000000012
11,48,0.49435174465179443,2,-9.770000000000095,-3.7950000000000728,0.0,-23.605000000000075,-43.790000000000134
11,50,0.47944122552871704,2,-11.420000000000073,-5.44500000000005,0.0,-28.820000000000164,-52.51000000000016
11,52,0.48578307032585144,2,-9.650000000000091,-7.035000000000082,0.0,-20.100000000000136,-44.910000000000196
11,54,0.5028428435325623,2,-14.129999999999995,-6.240000000000009,0.0,-22.81000000000006,-41.0800000000001
12,10,0.37597376108169556,2,-6.0,-2.7350000000000136,0.0,-12.850000000000023,-25.58000000000004
12,12,0.3888852596282959,1,0.8400000000000318,8.93500000000006,0.0,-4.985000000000014,-28.470000000000027
12,14,0.4269042909145355,2,-7.0,-5.710000000000036,0.0,-7.164999999999964,-26.82000000000005
12,16,0.4291277229785919,2,-11.480000000000018,-3.2649999999999864,0.0,-12.585000000000036,-15.210000000000036
12,18,0.41644012928009033,2,-6.410000000000025,-1.2900000000000205,0.0,-6.045000000000016,-22.40000000000009
12,20,0.43126389384269714,2,-11.420000000000016,-2.410000000000025,0.0,-15.090000000000032,-25.6400000000001
12,22,0.44551217555999756,2,-17.84000000000009,-8.095000000000027,0.0,-14.355000000000075,-29.12000000000012
12,24,0.46815770864486694,2,-5.8799999999999955,-2.6749999999999545,0.0,-4.9249999999999545,-22.40000000000009
12,26,0.46843990683555603,1,-1.9300000000000068,1.214999999999975,0.0,-16.475000000000023,-30.65000000000009
12,28,0.47095853090286255,2,-13.479999999999961,-2.6149999999999523,0.0,-4.985000000000014,-21.930000000000064
12,30,0.4908166527748108,1,-1.1350000000000477,8.935000000000002,0.0,-4.660000000000025,-31.18000000000012
12,32,0.4775330722332001,2,-10.180000000000007,-0.964999999999975,0.0,-4.985000000000014,-20.220000000000027
12,34,0.48668038845062256,1,-6.880000000000052,1.80499999999995,0.0,-1.6850000000000591,-8.1400000000001
12,36,0.5839682221412659,1,-2.5200000000000387,6.430000000000007,0.0,-12.319999999999993,-19.04000000000002
12,38,0.5583792328834534,2,-17.31000000000006,-6.180000000000064,0.0,-6.69500000000005,-26.615000000000123
12,40,0.5491915941238403,3,-14.190000000000055,-8.215000000000032,0.0,0.7600000000000477,-13.090000000000032
12,42,0.5158842206001282,2,-7.675000000000068,-0.7000000000000455,0.0,-8.875000000000114,-26.350000000000136
12,44,0.513674259185791,2,-7.384999999999991,-2.204999999999984,0.0,-0.5049999999999386,-4.779999999999973
12,46,0.4938320815563202,3,-5.282999999999959,-0.34850000000000136,0.0,6.32650000000001,4.402999999999963
12,48,0.5809937119483948,2,-16.840000000000032,-6.770000000000039,0.0,-3.660000000000025,-19.810000000000116
12,50,0.5594941973686218,2,-13.865000000000066,-7.095000000000027,0.0,-7.225000000000023,-16.450000000000045
12,52,0.5496041178703308,2,-13.625,-5.589999999999975,0.0,-5.105000000000018,-18.545000000000073
12,54,0.5423740148544312,2,-10.770000000000039,-5.385000000000048,0.0,-4.514999999999986,-12.150000000000091
13,10,0.4029897153377533,1,3.080000000000041,5.105000000000018,0.0,-15.41500000000002,-44.91000000000014
13,12,0.4418144226074219,2,-4.699999999999989,-0.7000000000000455,0.0,-16.27000000000004,-40.02000000000015
13,14,0.4865390360355377,1,0.1300000000000523,4.455000000000041,0.0,-24.195000000000107,-37.25000000000017
13,16,0.4743756651878357,2,-4.879999999999939,-2.7350000000000136,0.0,-15.355000000000018,-33.30000000000007
13,18,0.47804030776023865,1,0.7800000000000296,7.814999999999998,0.0,-15.94500000000005,-28.410000000000082
13,20,0.4799500107765198,1,9.03000000000003,11.379999999999995,0.0,-29.675000000000125,-49.27000000000015
13,22,0.48953017592430115,0,10.740000000000009,7.5499999999999545,0.0,-24.725000000000136,-42.67000000000013
13,24,0.4833233058452606,1,-2.519999999999982,4.780000000000086,0.0,-9.080000000000041,-19.690000000000055
13,26,0.46992063522338867,1,7.259999999999991,11.319999999999993,0.0,-12.32000000000005,-36.600000000000136
13,28,0.46774929761886597,2,-6.939999999999998,-1.2900000000000205,0.0,-18.125000000000057,-19.160000000000082
13,30,0.46572715044021606,1,1.1300000000000523,4.130000000000052,0.0,-21.10000000000008,-44.730000000000075
13,32,0.4749167859554291,1,-1.4599999999999795,3.660000000000082,0.0,-12.909999999999968,-37.635000000000105
13,34,0.47748830914497375,1,-5.964999999999975,4.310000000000059,0.0,-17.920000000000016,-45.03000000000014
13,36,0.5042673945426941,1,-2.6999999999999886,3.865000000000009,0.0,-2.420000000000016,-9.140000000000043
13,38,0.49008798599243164,1,-5.350000000000023,2.5400000000000205,0.0,-10.730000000000018,-21.665000000000077
13,40,0.5511960387229919,1,-5.760000000000048,0.6849999999999454,0.0,-18.18500000000006,-38.37000000000012
13,42,0.5358443260192871,1,5.404999999999973,11.644999999999982,0.0,-5.189999999999998,-12.500000000000057
13,44,0.527859628200531,2,-10.830000000000041,-4.060000000000002,0.0,-2.480000000000018,-27.615000000000123
13,46,0.514714777469635,1,-2.19500000000005,2.3349999999999795,0.0,-8.815000000000055,-30.060000000000116
13,48,0.5187824964523315,2,-12.034999999999968,-3.9399999999999977,0.0,-15.150000000000034,-32.30000000000007
13,50,0.6205980777740479,2,-8.120000000000061,-4.060000000000002,0.0,-2.480000000000018,-12.5
13,52,0.5907125473022461,2,-10.300000000000068,-1.0249999999999773,0.0,-6.309999999999945,-16.33000000000004
13,54,0.5631624460220337,2,-15.780000000000086,-6.240000000000066,0.0,-7.69500000000005,-18.57000000000005
14,10,0.37802401185035706,1,-6.410000000000082,1.7450000000000045,0.0,-7.69500000000005,-22.40000000000009
14,12,0.40788373351097107,1,-4.819999999999936,1.4200000000000728,0.0,-9.875,-26.230000000000018
14,14,0.40663617849349976,0,7.789999999999964,6.634999999999991,0.0,-11.259999999999991,-17.510000000000048
14,16,0.4440208077430725,0,1.7800000000000296,1.420000000000016,0.0,-10.669999999999959,-19.629999999999995
14,18,0.46470382809638977,2,-8.120000000000005,-0.7599999999999909,0.0,-19.775000000000034,-25.700000000000045
14,20,0.4472168982028961,1,-2.0500000000000114,2.275000000000034,0.0,-20.305000000000064,-26.230000000000075
14,22,0.4618972837924957,3,-9.17999999999995,-2.9399999999999977,0.0,1.3500000000000227,-7.6100000000000705
14,24,0.47062137722969055,2,-9.710000000000036,-6.240000000000009,0.0,-10.465000000000032,-33.42000000000013
14,26,0.5045514106750488,2,-7.649999999999977,-4.384999999999934,0.0,-7.105000000000018,-15.799999999999955
14,28,0.4739163815975189,2,-13.069999999999993,-7.360000000000014,0.0,-20.89500000000004,-29.06000000000006
14,30,0.4811837673187256,0,1.3700000000000045,-0.4350000000000023,0.0,-13.765000000000043,-31.770000000000095
14,32,0.4814125895500183,1,-1.5199999999999818,1.1549999999999727,0.0,-13.440000000000055,-20.220000000000027
14,34,0.48301631212234497,1,-1.580000000000041,3.599999999999966,0.0,-12.850000000000023,-20.629999999999995
14,36,0.45258671045303345,1,-2.0500000000000114,4.189999999999998,0.0,-29.350000000000136,-33.36000000000013
14,38,0.47672614455223083,0,2.3700000000000614,-2.144999999999982,0.0,-11.79000000000002,-31.120000000000005
14,40,0.49537673592567444,1,1.3100000000000023,9.730000000000018,0.0,-9.080000000000041,-24.11000000000007
14,42,0.49048587679862976,2,-6.060000000000002,-0.29000000000002046,0.0,-7.899999999999977,-14.090000000000032
14,44,0.47102805972099304,2,-15.129999999999995,-4.264999999999986,0.0,-30.000000000000114,-47.74000000000018
14,46,0.5001273155212402,1,-7.650000000000034,0.30000000000001137,0.0,-14.765000000000043,-20.100000000000023
14,48,0.49092021584510803,2,-10.770000000000039,-1.82000000000005,0.0,-11.260000000000105,-16.920000000000073
14,50,0.5087336897850037,1,-6.939999999999998,1.7450000000000045,0.0,-15.090000000000032,-36.07000000000011
14,52,0.4854552149772644,2,-10.120000000000061,-3.410000000000025,0.0,-18.71500000000009,-31.300000000000182
14,54,0.4990822672843933,0,2.25,-1.0850000000000364,0.0,-12.32000000000005,-20.690000000000055
15,10,0.37222233414649963,4,-11.221999999999923,-6.677999999999997,0.0,6.678000000000054,6.755999999999972
15,12,0.4587878882884979,1,-3.1100000000000136,5.309999999999945,0.0,-10.995000000000061,-27.88000000000011
15,14,0.4778277277946472,2,-11.949999999999989,-4.060000000000002,0.0,-0.5649999999999977,-10.32000000000005
15,16,0.4725182354450226,2,-3.109999999999957,-1.2899999999999636,0.0,-10.464999999999975,-26.82000000000005
15,18,0.49607881903648376,0,4.079999999999927,1.7450000000000045,0.0,-6.045000000000073,-23.990000000000123
15,20,0.49754926562309265,2,-9.360000000000014,-2.205000000000041,0.0,-9.875,-13.884999999999991
15,22,0.4849666655063629,2,-0.8699999999999477,-4.590000000000032,0.0,-9.875,-21.81000000000006
15,24,0.4954862594604492,3,-4.879999999999939,-2.4699999999999704,0.0,1.1450000000000387,-2.659999999999968
15,26,0.4797542989253998,2,-1.400000000000034,-0.17000000000001592,0.0,-5.634999999999991,-12.210000000000036
15,28,0.5684259533882141,2,-8.410000000000025,-3.6750000000000114,0.0,-10.525000000000034,-24.170000000000073
15,30,0.5640007853507996,2,-10.889999999999986,-5.180000000000007,0.0,-1.625,-5.3700000000000045
15,32,0.5311234593391418,2,-10.180000000000007,-2.0849999999999795,0.0,-6.634999999999991,-26.290000000000077
15,34,0.5114234685897827,1,-7.649999999999977,0.30000000000001137,0.0,-9.019999999999982,-19.040000000000077
15,36,0.5032539963722229,2,-9.650000000000091,-0.7000000000000455,0.0,-2.275000000000034,-31.830000000000098
15,38,0.5018584728240967,1,-6.350000000000023,2.599999999999966,0.0,-4.720000000000027,-20.280000000000086
15,40,0.5029740929603577,1,-0.339999999999975,1.4800000000000182,0.0,-12.379999999999995,-22.990000000000123
15,42,0.5034538507461548,1,-2.0500000000000114,2.2749999999999773,0.0,-2.4799999999999613,-14.740000000000066
15,44,0.4835702180862427,1,-1.6400000000000432,1.3599999999999568,0.0,-6.25,-23.930000000000064
15,46,0.45328766107559204,2,-1.580000000000041,-1.0850000000000364,0.0,-6.840000000000032,-21.220000000000027
15,48,0.4480511248111725,0,10.500000000000057,9.345000000000027,0.0,-13.645000000000039,-20.629999999999995
15,50,0.4285798966884613,1,-3.2299999999999613,0.30000000000001137,0.0,-15.884999999999991,-29.409999999999968
15,52,0.4500783383846283,2,-9.889999999999986,-2.4700000000000273,0.0,-9.81499999999994,-14.620000000000005
15,54,0.447649747133255,1,1.6000000000000796,3.5400000000000205,0.0,-2.419999999999959,-7.490000000000009
16,10,0.4731169044971466,1,-3.6999999999999886,2.275000000000034,0.0,-20.305000000000064,-30.12000000000006
16,12,0.47262221574783325,2,-9.060000000000002,-2.3500000000000227,0.0,-22.810000000000116,-30.710000000000093
16,14,0.49071115255355835,2,-1.9300000000000068,-2.0850000000000364,0.0,-30.205000000000098,-35.60000000000008
16,16,0.5017276406288147,2,-6.410000000000025,-4.855000000000018,0.0,-16.475000000000023,-30.12000000000006
16,18,0.5230377912521362,0,0.43000000000006366,-1.169999999999959,0.0,-15.740000000000009,-34.07000000000011
16,20,0.5410460829734802,2,-1.0499999999999545,-0.55499999999995,0.0,-16.414999999999964,-27.82000000000005
16,22,0.5295625925064087,2,-5.350000000000023,-4.060000000000002,0.0,-22.220000000000027,-31.180000000000064
16,24,0.5220369696617126,1,-2.4599999999999795,3.9850000000000136,0.0,-22.810000000000116,-24.640000000000043
16,26,0.5189205408096313,2,-9.769999999999982,-2.144999999999982,0.0,-5.189999999999998,-9.79000000000002
16,28,0.5030946731567383,2,-12.419999999999959,-5.384999999999991,0.0,-15.680000000000064,-20.280000000000086
16,30,0.5040225982666016,2,-10.710000000000036,-8.420000000000016,0.0,-20.89500000000004,-43.32000000000011
16,32,0.5257506966590881,0,3.430000000000007,2.805000000000007,0.0,-16.740000000000123,-24.580000000000098
16,34,0.5336142182350159,1,1.285000000000025,4.635000000000048,0.0,-28.615000000000123,-36.780000000000086
16,36,0.5492609739303589,1,-4.784999999999968,3.7799999999999727,0.0,-24.520000000000095,-29.18000000000012
16,38,0.5448173880577087,2,-9.204999999999984,-5.264999999999986,0.0,-31.65000000000009,-42.52500000000009
16,40,0.5413787364959717,2,-7.53000000000003,-4.060000000000002,0.0,-17.005000000000052,-26.760000000000048
16,42,0.5317355990409851,4,-10.624999999999886,-5.524499999999989,0.0,0.26350000000007867,2.600999999999999
16,44,0.5841505527496338,3,-5.35000000000008,0.8899999999999864,0.0,1.0849999999999795,-3.7800000000000864
16,46,0.5722275972366333,1,-4.110000000000014,2.3349999999999795,0.0,-15.150000000000091,-18.10000000000008
16,48,0.5568363070487976,1,2.490000000000009,7.284999999999968,0.0,-26.375000000000114,-31.770000000000152
16,50,0.5537066459655762,2,-9.769999999999982,-2.410000000000025,0.0,-15.355000000000075,-21.81000000000006
16,52,0.5370092988014221,1,-4.169999999999959,0.09500000000002728,0.0,-12.115000000000066,-21.930000000000064
16,54,0.523770809173584,2,-10.710000000000036,-3.7350000000000136,0.0,-14.295000000000016,-30.65000000000009
17,10,0.417749285697937,3,-10.830000000000041,-6.240000000000066,0.0,0.49500000000000455,-16.980000000000132
17,12,0.42988961935043335,2,-1.5199999999999818,-0.49500000000000455,0.0,-6.045000000000016,-14.740000000000066
17,14,0.4470764696598053,1,-2.579999999999984,2.009999999999991,0.0,-6.310000000000002,-38.840000000000146
17,16,0.45966559648513794,2,-13.010000000000048,-6.505000000000052,0.0,-9.670000000000016,-34.010000000000105
17,18,0.47081705927848816,1,1.25,8.875,0.0,-2.215000000000032,-27.290000000000134
17,20,0.4806933104991913,2,-13.480000000000018,-2.615000000000009,0.0,-17.3900000000001,-33.48000000000013
17,22,0.48055315017700195,1,-1.3999999999999773,3.1299999999999955,0.0,-12.115000000000009,-27.410000000000082
17,24,0.5033945441246033,2,-2.0500000000000114,-2.410000000000025,0.0,-6.045000000000016,-16.920000000000016
17,26,0.4917941093444824,3,-7.794999999999959,0.09500000000002728,0.0,0.8199999999999932,-23.25500000000011
17,28,0.5046482682228088,3,-9.50500000000011,-3.5300000000000864,0.0,2.7350000000000136,-9.790000000000077
17,30,0.5079859495162964,3,-8.53000000000003,-0.9650000000000318,0.0,1.5550000000000068,-12.945000000000107
17,32,0.5195460319519043,3,-6.964999999999975,-2.555000000000007,0.0,2.0850000000000364,-17.425000000000068
17,34,0.6117756962776184,1,-0.2799999999999727,9.200000000000045,0.0,-5.515000000000043,-15.270000000000152
17,36,0.5910317301750183,3,-9.710000000000036,-1.2900000000000205,0.0,1.0849999999999795,-1.07000000000005
17,38,0.5484920144081116,2,-12.360000000000014,-2.615000000000009,0.0,-11.32000000000005,-36.19000000000011
17,40,0.5512335300445557,2,-12.300000000000011,-0.375,0.0,-0.09499999999997044,-25.350000000000136
17,42,0.5424939393997192,1,0.660000000000025,6.370000000000061,0.0,-1.8899999999999864,-16.860000000000014
17,44,0.5293062925338745,1,0.30999999999994543,2.069999999999993,0.0,-5.840000000000032,-17.10000000000008
17,46,0.5274872183799744,2,-0.339999999999975,-1.2900000000000205,0.0,-5.514999999999986,-23.520000000000095
17,48,0.5217984318733215,1,-1.9300000000000637,4.25,0.0,-17.065000000000055,-27.94000000000011
17,50,0.5094118714332581,2,-8.590000000000032,-1.55499999999995,0.0,-20.629999999999995,-37.84000000000009
17,52,0.5022348165512085,3,-8.060000000000002,-1.2899999999999636,0.0,3.5300000000000296,-10.970000000000027
17,54,0.5004791617393494,2,-10.770000000000039,-3.4700000000000273,0.0,-8.285000000000025,-24.11000000000007
18,10,0.4124335050582886,1,2.25,6.899999999999977,0.0,-9.285000000000025,-15.740000000000066
18,12,0.4329949617385864,2,-10.830000000000041,-2.9400000000000546,0.0,-9.345000000000027,-26.230000000000075
18,14,0.44860661029815674,2,-2.6399999999999864,-1.8799999999999955,0.0,-7.960000000000036,-18.040000000000077
18,16,0.4564531743526459,2,-6.940000000000055,-3.205000000000041,0.0,-1.6850000000000591,-21.93000000000012
18,18,0.4686616361141205,2,-5.494999999999948,-5.385000000000048,0.0,-1.6850000000000023,-19.42500000000001
18,20,0.47818654775619507,2,-3.050000000000068,-3.4700000000000273,0.0,-14.620000000000061,-27.47000000000014
18,22,0.4972633123397827,2,-14.069999999999993,-8.15500000000003,0.0,-17.064999999999998,-26.555000000000064
18,24,0.5012478828430176,2,-5.2549999999999955,-3.9400000000000546,0.0,-8.875,-20.87000000000012
18,26,0.5157092213630676,4,-6.759999999999934,-2.482499999999959,0.0,9.441000000000031,17.232000000000028
18,28,0.5927085876464844,2,-8.0,-2.0850000000000364,0.0,-0.03499999999996817,-11.5
18,30,0.5940982699394226,2,-13.950000000000045,-4.795000000000016,0.0,-12.705000000000041,-31.300000000000125
18,32,0.5716261267662048,3,-9.830000000000041,-6.300000000000068,0.0,0.29000000000002046,-12.5
18,34,0.5611230731010437,0,0.7800000000000296,0.09499999999997044,0.0,-2.4799999999999613,-11.439999999999998
18,36,0.5351306796073914,2,-7.649999999999977,-1.0850000000000364,0.0,-2.1549999999999727,-12.440000000000055
18,38,0.523061215877533,3,-7.735000000000014,-0.6999999999999886,0.0,2.410000000000025,-6.875000000000057
18,40,0.508897602558136,2,-11.420000000000016,-2.410000000000025,0.0,-1.420000000000016,-6.345000000000027
18,42,0.4954984784126282,1,-7.529999999999973,2.009999999999991,0.0,-12.644999999999982,-15.330000000000041
18,44,0.49013471603393555,2,-11.239999999999952,-4.2649999999999295,0.0,-10.524999999999977,-24.43500000000006
18,46,0.5619311928749084,2,-10.8900000000001,-7.095000000000027,0.0,-0.3000000000000682,-16.450000000000045
18,48,0.5528281331062317,2,-10.829999999999984,-2.939999999999941,0.0,-3.865000000000009,-22.99000000000001
18,50,0.5309418439865112,2,-4.819999999999993,-3.5300000000000296,0.0,-6.839999999999975,-27.82000000000005
18,52,0.5147421956062317,2,-4.349999999999966,-0.8199999999999932,0.0,-6.574999999999989,-15.800000000000068
18,54,0.5097566843032837,0,3.9600000000000364,3.07000000000005,0.0,-4.1299999999999955,-27.35000000000008
19,10,0.4344600439071655,1,-2.375,3.3349999999999795,0.0,-6.310000000000059,-9.790000000000077
19,12,0.46540167927742004,2,-10.180000000000064,-6.240000000000009,0.0,-6.3700000000000045,-16.18500000000006
19,14,0.48497435450553894,2,-8.855000000000018,-3.7350000000000705,0.0,-16.33000000000004,-24.49500000000012
19,16,0.5166146159172058,2,-7.940000000000055,-2.025000000000034,0.0,-12.440000000000055,-13.740000000000066
19,18,0.5557412505149841,2,-10.770000000000039,-6.770000000000039,0.0,-24.785000000000082,-25.55500000000012
19,20,0.5654081702232361,4,-7.893999999999892,-4.059999999999945,0.0,1.8535000000000537,5.416999999999973
19,22,0.5952718257904053,2,-14.60000000000008,-8.685000000000002,0.0,-6.104999999999961,-12.41500000000002
19,24,0.5781392455101013,2,-10.504999999999995,-3.205000000000041,0.0,-0.8899999999999864,-15.18500000000006
19,26,0.5600180625915527,4,-6.614999999999895,0.3935000000000741,0.0,7.420000000000073,11.540000000000077
19,28,0.6157385110855103,2,-10.180000000000007,-4.855000000000018,0.0,-3.9250000000000114,-5.285000000000025
19,30,0.6066944003105164,2,-12.420000000000073,-3.7350000000000136,0.0,-0.8899999999999864,-3.5750000000000455
19,32,0.5734956860542297,2,-6.060000000000002,-2.204999999999984,0.0,-4.659999999999968,-14.210000000000036
19,34,0.5536642074584961,4,-8.63599999999991,-1.4420000000000073,0.0,6.750499999999988,14.355999999999995
19,36,0.6787146925926208,1,-5.819999999999993,1.4799999999999613,0.0,-10.465000000000032,-13.680000000000064
19,38,0.6580920815467834,2,-6.615000000000009,-2.0849999999999795,0.0,-7.430000000000064,-9.585000000000093
19,40,0.633325457572937,2,-8.650000000000034,-4.060000000000002,0.0,-1.3599999999999568,-7.875000000000057
19,42,0.653758704662323,4,-10.027999999999906,-6.37949999999995,0.0,5.399000000000058,6.271999999999991
19,44,0.6811074614524841,3,-9.710000000000036,-3.204999999999984,0.0,2.410000000000025,-5.489999999999952
19,46,0.6467456817626953,2,-5.880000000000052,-1.025000000000034,0.0,-8.815000000000111,-10.970000000000084
19,48,0.6085466742515564,2,-13.010000000000048,-6.505000000000052,0.0,-12.38000000000011,-20.280000000000086
19,50,0.5954353213310242,2,-17.25,-10.274999999999977,0.0,-8.610000000000014,-12.210000000000036
19,52,0.5875575542449951,2,-10.0,-9.685000000000002,0.0,-14.415000000000077,-26.470000000000084
19,54,0.5943076014518738,2,-3.990000000000009,-1.759999999999991,0.0,-13.560000000000002,-37.37000000000012
