seed,participation_rate,avg_purchases_per_buyer,total_revenue,total_inventory_remaining,n_blocked_by_utility,n_blocked_by_budget,n_blocked_by_inventory,n_not_noticed,promotion_active,promotion_seller_id,promotion_seller_class,promotion_discount,visibility_rate_seller_0,visibility_rate_seller_1,visibility_rate_seller_2,visibility_rate_seller_3,visibility_rate_seller_4,Poor_participation_rate,Poor_to_Slow_share,Poor_to_Shigh_share,Poor_blocked_by_budget_at_Slow,Poor_blocked_by_budget_at_Shigh,Middle_participation_rate,Middle_to_Slow_share,Middle_to_Shigh_share,Middle_blocked_by_budget_at_Slow,Middle_blocked_by_budget_at_Shigh,Rich_participation_rate,Rich_to_Slow_share,Rich_to_Shigh_share,Rich_blocked_by_budget_at_Slow,Rich_blocked_by_budget_at_Shigh
4,0.67,0.83,205.4,447,109,147,0,66,True,4,Shigh,0.3,0.75,0.81,0.51,0.72,0.6,0.6142857142857143,1.0,0.0,37,88,0.8,0.625,0.375,10,10,0.8,0.75,0.25,0,2
4,0.68,0.81,202.0,449,90,166,0,88,False,-1,none,0.3,0.8,0.81,0.54,0.7,0.52,0.6714285714285714,1.0,0.0,60,85,0.7,0.75,0.25,8,9,0.7,0.6428571428571429,0.35714285714285715,1,3
4,0.74,0.93,222.0,437,70,183,0,89,False,-1,none,0.3,0.8,0.84,0.55,0.79,0.48,0.7285714285714285,1.0,0.0,59,93,0.8,0.8461538461538461,0.15384615384615385,8,17,0.7,0.6875,0.3125,3,3
4,0.68,0.83,198.0,447,89,178,0,65,False,-1,none,0.3,0.79,0.82,0.52,0.75,0.62,0.6857142857142857,1.0,0.0,55,98,0.65,0.8421052631578947,0.15789473684210525,5,14,0.7,0.6875,0.3125,2,4
4,0.68,0.81,206.0,449,96,174,0,64,False,-1,none,0.3,0.78,0.8,0.58,0.76,0.59,0.6571428571428571,1.0,0.0,49,92,0.7,0.8,0.2,9,16,0.8,0.5333333333333333,0.4666666666666667,4,4
4,0.7,0.91,207.2,439,92,146,0,91,True,3,Shigh,0.3,0.79,0.8,0.52,0.73,0.45,0.6857142857142857,1.0,0.0,45,82,0.75,0.8571428571428571,0.14285714285714285,2,11,0.7,0.6666666666666666,0.3333333333333333,3,3
4,0.65,0.8,184.0,450,91,181,0,83,False,-1,none,0.3,0.82,0.84,0.48,0.77,0.61,0.6571428571428571,1.0,0.0,59,102,0.65,0.8888888888888888,0.1111111111111111,5,10,0.6,0.75,0.25,2,3
4,0.67,0.84,204.0,446,68,154,0,84,False,-1,none,0.3,0.74,0.73,0.45,0.67,0.47,0.6285714285714286,1.0,0.0,50,74,0.7,0.8,0.2,8,13,0.9,0.75,0.25,2,7
4,0.7,0.78,184.0,452,116,165,0,71,False,-1,none,0.3,0.85,0.81,0.54,0.79,0.6,0.6857142857142857,1.0,0.0,52,95,0.8,0.7727272727272727,0.22727272727272727,6,12,0.6,0.75,0.25,0,0
4,0.65,0.81,183.39999999999998,449,98,161,0,75,True,0,Slow,0.3,0.8,0.79,0.55,0.69,0.57,0.6,1.0,0.0,50,89,0.7,0.7222222222222222,0.2777777777777778,9,10,0.9,0.7058823529411765,0.29411764705882354,1,2
4,0.79,0.94,224.0,436,87,181,0,73,False,-1,none,0.3,0.85,0.84,0.59,0.79,0.55,0.7571428571428571,1.0,0.0,58,96,0.8,0.9090909090909091,0.09090909090909091,4,13,1.0,0.631578947368421,0.3684210526315789,8,2
4,0.72,0.88,204.0,442,77,157,0,73,False,-1,none,0.3,0.74,0.74,0.52,0.69,0.53,0.6714285714285714,1.0,0.0,50,81,0.9,0.9259259259259259,0.07407407407407407,2,19,0.7,0.6428571428571429,0.35714285714285715,2,3
4,0.66,0.78,176.0,452,94,182,0,61,False,-1,none,0.3,0.81,0.76,0.58,0.79,0.6,0.6714285714285714,1.0,0.0,60,105,0.65,0.85,0.15,4,11,0.6,0.8181818181818182,0.18181818181818182,0,2
4,0.68,0.83,207.2,447,91,153,0,83,True,4,Shigh,0.3,0.8,0.78,0.49,0.69,0.51,0.6571428571428571,1.0,0.0,49,83,0.65,0.5789473684210527,0.42105263157894735,12,6,0.9,0.7222222222222222,0.2777777777777778,1,2
4,0.7,0.82,196.0,448,100,180,0,68,False,-1,none,0.3,0.85,0.83,0.56,0.8,0.58,0.6857142857142857,1.0,0.0,51,102,0.65,0.6470588235294118,0.35294117647058826,12,10,0.9,0.8823529411764706,0.11764705882352941,0,5
4,0.74,0.92,201.19999999999996,438,94,169,0,80,True,1,Slow,0.3,0.82,0.84,0.56,0.78,0.55,0.7428571428571429,1.0,0.0,57,97,0.65,0.7777777777777778,0.2222222222222222,3,7,0.9,0.6842105263157895,0.3157894736842105,2,3
4,0.6,0.7,152.0,460,78,149,0,63,False,-1,none,0.3,0.7,0.68,0.44,0.68,0.47,0.5571428571428572,1.0,0.0,45,82,0.75,0.9545454545454546,0.045454545454545456,2,19,0.6,0.7777777777777778,0.2222222222222222,0,1
4,0.73,0.85,202.0,445,89,165,0,76,False,-1,none,0.3,0.8,0.8,0.58,0.73,0.48,0.6857142857142857,1.0,0.0,50,79,0.95,0.76,0.24,13,19,0.6,0.8333333333333334,0.16666666666666666,2,2
4,0.68,0.83,185.4,447,91,170,0,71,True,4,Shigh,0.3,0.81,0.8,0.47,0.77,0.59,0.6714285714285714,1.0,0.0,57,97,0.7,0.8571428571428571,0.14285714285714285,3,9,0.7,0.6666666666666666,0.3333333333333333,0,4
