seed,buyer_id,buyer_class,n_purchases,total_spent,budget_remaining
5,42,Homogeneous,1,3.0,2.0
5,43,Homogeneous,1,3.0,2.0
5,44,Homogeneous,1,3.0,2.0
5,45,Homogeneous,0,0.0,5.0
5,46,Homogeneous,1,3.0,2.0
5,47,Homogeneous,1,3.0,2.0
5,48,Homogeneous,1,3.0,2.0
5,49,Homogeneous,0,0.0,5.0
5,50,Homogeneous,1,3.0,2.0
5,51,Homogeneous,1,3.0,2.0
5,52,Homogeneous,1,3.0,2.0
5,53,Homogeneous,1,3.0,2.0
5,54,Homogeneous,0,0.0,5.0
5,55,Homogeneous,1,3.0,2.0
5,56,Homogeneous,1,3.0,2.0
5,57,Homogeneous,0,0.0,5.0
5,58,Homogeneous,0,0.0,5.0
5,59,Homogeneous,0,0.0,5.0
5,60,Homogeneous,1,3.0,2.0
5,61,Homogeneous,1,3.0,2.0
5,62,Homogeneous,1,3.0,2.0
5,63,Homogeneous,1,3.0,2.0
5,64,Homogeneous,0,0.0,5.0
5,65,Homogeneous,1,3.0,2.0
5,66,Homogeneous,0,0.0,5.0
5,67,Homogeneous,0,0.0,5.0
5,68,Homogeneous,0,0.0,5.0
5,69,Homogeneous,0,0.0,5.0
5,70,Homogeneous,0,0.0,5.0
5,71,Homogeneous,1,3.0,2.0
5,72,Homogeneous,0,0.0,5.0
5,73,Homogeneous,0,0.0,5.0
5,74,Homogeneous,1,3.0,2.0
5,75,Homogeneous,0,0.0,5.0
5,76,Homogeneous,1,3.0,2.0
5,77,Homogeneous,1,3.0,2.0
5,78,Homogeneous,0,0.0,5.0
5,79,Homogeneous,0,0.0,5.0
6,0,Homogeneous,0,0.0,5.0
6,1,Homogeneous,1,3.0,2.0
6,2,Homogeneous,0,0.0,5.0
6,3,Homogeneous,1,3.0,2.0
6,4,Homogeneous,1,3.0,2.0
6,5,Homogeneous,0,0.0,5.0
6,6,Homogeneous,1,3.0,2.0
6,7,Homogeneous,0,0.0,5.0
6,8,Homogeneous,1,3.0,2.0
6,9,Homogeneous,1,3.0,2.0
6,10,Homogeneous,1,3.0,2.0
6,11,Homogeneous,1,3.0,2.0
6,12,Homogeneous,0,0.0,5.0
6,13,Homogeneous,1,3.0,2.0
